,fold0_variance,fold0_old_variance
117,"[1535, 629, 6515, 1416, 5761, 2418, 3452, 6569, 1063, 5934, 2107, 4091, 6739, 1851, 6965, 1762, 3340, 2794, 1565, 6373, 414, 1392, 4762, 1932, 373, 2074, 1621, 5730, 123, 4362, 1438, 1782, 7825, 5494, 1948, 5200, 6658, 3434, 3338, 6156, 4437, 7261, 1066, 4720, 2298, 3515, 6394, 439, 6639, 2820, 7702, 113, 2137, 7074, 2905, 668, 7337, 4131, 2421, 5084, 4896, 5734, 285, 1200, 2484, 4308, 93, 3861, 6296, 916, 2237, 83, 6279, 3712, 3840]","[3636, 3661, 3111, 5716, 6001, 2987, 1944, 1397, 2058, 287, 6337, 359, 3699, 5508, 407, 4953, 7836, 6827, 7327, 1792, 619, 4966, 1939, 5271, 5576, 789, 2852, 5078, 3882, 5273, 5059, 2398, 3017, 2114, 22, 6389, 5675, 6328, 3426, 900, 6918, 2507, 2379, 5470, 5509, 832, 328, 1979, 7115, 4523, 6313, 1665, 199, 1366, 1646, 566, 7313, 2654, 2521, 2307, 2534, 6523, 2512, 5711, 7509, 2910, 4651, 1168, 1015, 2809, 812, 5681, 7398, 6599, 5278]"
118,"[4279, 1599, 113, 2164, 6717, 4091, 2210, 1851, 5072, 3953, 6838, 2047, 5841, 619, 373, 6827, 3554, 6240, 1438, 4197, 1944, 5200, 3602, 4060, 7455, 962, 483, 1315, 4043, 6029, 6401, 5135, 1936, 2437, 3976, 123, 1932, 2080, 5494, 7762, 7694, 7912, 2262, 943, 416, 5008, 3593, 2447, 3464, 7061, 4406, 7791, 2960, 5184, 4858, 3111, 5958, 6975, 6357, 4127, 6808, 4212, 1206, 1492, 1965, 1283, 2932, 5302, 2984, 1419, 2275, 6739, 7584, 3167, 7286]","[4765, 7219, 2052, 2070, 6001, 3636, 2987, 6609, 1614, 6496, 566, 5716, 2232, 4401, 5065, 4269, 789, 865, 4164, 271, 3882, 2088, 6918, 3946, 4908, 22, 5711, 3932, 3961, 1979, 5508, 5273, 1049, 1177, 880, 83, 400, 2852, 6184, 7115, 6739, 3784, 7702, 1438, 7675, 7450, 559, 6158, 6430, 3426, 1711, 2346, 2826, 6783, 3658, 1958, 3087, 4388, 1274, 2044, 5921, 4292, 2058, 1944, 5794, 619, 6717, 7117, 2139, 6835, 3661, 6010, 122, 5533, 3019]"
119,"[2905, 5047, 3340, 1688, 1969, 1604, 2256, 2446, 7527, 7589, 974, 1438, 1283, 2422, 1936, 2051, 6615, 2210, 7612, 1009, 4091, 1275, 6235, 865, 2437, 3671, 4703, 2185, 3338, 2291, 2054, 3912, 2961, 2740, 5200, 877, 5473, 3701, 5942, 3758, 1138, 6156, 6703, 2074, 4206, 5711, 5371, 566, 245, 6394, 6799, 4406, 5872, 6730, 123, 6296, 7593, 4080, 3931, 1993, 3232, 5004, 2107, 3357, 1049, 3577, 2316, 4569, 7304, 3057, 5037, 7747, 7188, 1804, 4541]","[5468, 5462, 2826, 6910, 3369, 3653, 5798, 2052, 5508, 6337, 5244, 2346, 2663, 3019, 1258, 5887, 4434, 6747, 4356, 7934, 3454, 3222, 4849, 2391, 3239, 6807, 4013, 7100, 812, 3887, 6578, 6966, 4945, 1792, 3089, 5027, 4703, 5901, 7642, 559, 6806, 6089, 1913, 2423, 529, 2307, 7702, 1169, 6835, 577, 2030, 2516, 4411, 454, 3171, 7595, 6683, 7703, 1164, 7054, 7861, 7362, 937, 7675, 4674, 3838, 7128, 7375, 1262, 2481, 3238, 2986, 5763, 880, 271]"
120,"[891, 2437, 7836, 4703, 6517, 7589, 1260, 1932, 6156, 5711, 7571, 5425, 7241, 6357, 1749, 6900, 5409, 245, 1969, 358, 4397, 2446, 407, 1537, 6329, 5627, 2392, 2178, 2447, 451, 5004, 7053, 5441, 6121, 7707, 7407, 3271, 3110, 820, 4318, 6905, 3272, 4956, 3115, 3206, 7934, 7507, 53, 5323, 442, 6088, 653, 3340, 6128, 701, 4437, 6889, 2212, 2588, 5803, 5613, 5350, 4665, 4662, 800, 3936, 3956, 2908, 3976, 4633, 7644, 4443, 6393, 113, 5336]","[6776, 5508, 2769, 4945, 30, 6235, 6314, 7362, 5233, 3019, 2424, 266, 4382, 5067, 6385, 6703, 2284, 3882, 2923, 3944, 1130, 416, 7934, 1015, 2826, 2139, 6392, 444, 2346, 2522, 2252, 271, 4703, 1748, 4502, 375, 1599, 5404, 4690, 559, 1171, 4086, 4620, 6802, 5543, 2030, 5872, 5109, 6918, 4925, 5919, 7606, 2474, 7100, 7675, 7672, 6401, 7703, 388, 1434, 6898, 7702, 7143, 2369, 1678, 6063, 888, 5001, 7170, 4484, 2957, 4849, 812, 3653, 2338]"
121,"[4703, 7193, 566, 7219, 4113, 4300, 713, 3719, 6523, 2253, 677, 3247, 640, 3827, 7861, 3760, 6401, 2437, 4962, 7115, 184, 3956, 4437, 760, 2442, 875, 7926, 1869, 416, 2964, 910, 1853, 3415, 4074, 5911, 3508, 4971, 5904, 1666, 6866, 1904, 1791, 6173, 2338, 4607, 6983, 7656, 5088, 1922, 6975, 2215, 6703, 80, 2051, 5441, 1537, 2795, 440, 4539, 7572, 6337, 113, 6379, 2444, 3328, 4474, 1688, 4720, 4722, 301, 67, 7428, 3976, 345, 5015]","[2769, 5508, 6918, 4885, 217, 3641, 566, 4765, 3019, 5293, 4741, 7272, 990, 2782, 352, 3454, 2030, 5031, 3562, 3163, 1148, 1976, 6214, 619, 6392, 4966, 540, 2212, 6197, 7595, 2797, 7561, 4164, 113, 6783, 430, 2534, 1094, 7117, 5812, 4083, 3678, 2923, 328, 832, 358, 2237, 1760, 5929, 4181, 4832, 116, 4086, 6807, 1063, 592, 21, 321, 2446, 5958, 4720, 108, 1397, 4784, 3405, 1164, 323, 7115, 4915, 2346, 7575, 375, 7326, 962, 4421]"
122,"[4716, 6357, 5495, 5711, 2666, 1503, 1565, 113, 1566, 3340, 2389, 5841, 2597, 6272, 416, 3567, 5790, 6401, 3863, 2544, 6278, 3194, 80, 3552, 5270, 7616, 6956, 6017, 1493, 4114, 1621, 7651, 7549, 963, 6041, 3003, 37, 4528, 4011, 3808, 2972, 6394, 703, 5049, 5120, 664, 1749, 3976, 1716, 5543, 919, 4662, 4203, 69, 4682, 3985, 6270, 3893, 6681, 6799, 2788, 882, 5117, 806, 6838, 4163, 5149, 2263, 4171, 4532, 7140, 373, 2835, 1929, 5118]","[5508, 2826, 619, 3882, 4720, 4960, 5059, 4945, 1488, 2252, 2782, 3019, 1665, 7530, 3202, 4574, 4434, 7858, 3338, 4430, 6231, 322, 5888, 4844, 1754, 538, 4229, 3458, 832, 7836, 7632, 2868, 4371, 2138, 2923, 2088, 808, 3239, 2534, 5682, 6779, 5273, 4757, 4604, 7115, 6717, 5495, 7920, 2606, 3163, 655, 4666, 3944, 3641, 1760, 4112, 2338, 5042, 4773, 2727, 3216, 7668, 6328, 2579, 1063, 2933, 4741, 2817, 6783, 4086, 4599, 1348, 4922, 7117, 2485]"
123,"[479, 3340, 461, 4662, 5270, 2670, 3910, 5516, 5523, 2150, 1275, 6401, 2597, 1840, 6714, 1286, 7115, 7122, 2667, 1438, 7854, 6272, 3632, 2170, 669, 6303, 6866, 4065, 7680, 3452, 2868, 3810, 1490, 6599, 2768, 3719, 3194, 66, 62, 5117, 2421, 2062, 559, 7286, 416, 37, 4720, 5471, 2563, 1115, 4539, 7915, 3500, 2849, 3262, 1792, 782, 5004, 3306, 7428, 1586, 5223, 2000, 1274, 6068, 5441, 7693, 467, 2263, 648, 7089, 566, 7636, 4863, 3524]","[4236, 619, 5888, 3605, 7711, 832, 3402, 4430, 1169, 747, 1665, 5557, 2930, 699, 5665, 4666, 4863, 2032, 2509, 1111, 5981, 2174, 538, 7703, 4902, 2534, 2114, 4960, 4083, 5689, 1199, 4428, 3116, 566, 2250, 6089, 3464, 5851, 1488, 4657, 2769, 4133, 678, 4704, 4361, 167, 6257, 253, 4784, 6776, 935, 3318, 2392, 2512, 5660, 1754, 1246, 3120, 7100, 3697, 1491, 3508, 882, 2288, 2826, 7263, 3542, 4327, 2633, 5462, 108, 4364, 119, 271, 3006]"
124,"[4936, 3632, 6170, 566, 4131, 2448, 2421, 6127, 4662, 672, 7752, 4607, 3340, 1288, 7237, 815, 7516, 3638, 2371, 5851, 6458, 2384, 5961, 2769, 2397, 2957, 7115, 5915, 3452, 1503, 7518, 4364, 935, 6804, 4420, 5706, 4412, 3945, 3977, 6943, 460, 6374, 2264, 6401, 2437, 3202, 7313, 1440, 4915, 80, 4966, 6945, 5057, 2829, 6950, 7488, 2224, 2952, 3215, 4785, 7398, 3635, 6394, 6247, 2143, 2880, 7610, 1183, 875, 618, 2877, 954, 6604, 6515, 6833]","[5039, 3402, 1488, 699, 7117, 1641, 2993, 1993, 5516, 566, 5483, 3576, 4969, 4977, 4266, 6870, 1547, 6661, 4892, 6967, 538, 2052, 340, 6578, 7477, 2522, 7656, 2250, 2398, 3605, 4436, 7231, 1118, 7011, 1537, 7632, 4716, 4699, 5088, 5059, 3066, 271, 3474, 940, 5142, 3454, 245, 3070, 2379, 7514, 841, 7503, 1755, 2088, 4131, 1063, 6658, 6362, 5495, 7076, 6411, 397, 2910, 2322, 2365, 200, 6783, 2041, 5933, 2587, 3089, 6830, 7922, 4651, 5500]"
125,"[3340, 2437, 6701, 1912, 7141, 4405, 7680, 7143, 566, 1130, 1400, 2442, 6328, 2263, 6051, 4674, 4091, 6129, 7336, 546, 678, 1473, 5622, 7572, 2835, 6923, 7935, 841, 4936, 6838, 419, 5916, 5616, 936, 4292, 948, 3452, 7589, 3506, 1853, 4332, 7076, 4798, 4484, 5856, 3215, 4716, 960, 6732, 5008, 3450, 3632, 4721, 7549, 2459, 2116, 5355, 1974, 4177, 1171, 3444, 3418, 5937, 7752, 5924, 4826, 3247, 905, 6401, 6337, 4993, 5790, 1818, 6208, 4943]","[2769, 5030, 3019, 2185, 4527, 5933, 5851, 619, 6089, 388, 1922, 214, 6547, 4986, 2114, 2088, 3392, 6807, 80, 7170, 2852, 4522, 3299, 98, 3605, 1553, 454, 217, 3645, 3697, 2064, 902, 3882, 2822, 6442, 4413, 2947, 4566, 3097, 7726, 7151, 4931, 5915, 7152, 4129, 6578, 4960, 5088, 6703, 5462, 1565, 4181, 5926, 6783, 4371, 4750, 6235, 788, 904, 3066, 2132, 662, 5277, 5937, 6379, 1075, 4220, 594, 6282, 4530, 6967, 1689, 5059, 4300, 433]"
126,"[3340, 3450, 506, 1784, 3194, 3201, 6838, 5015, 4739, 6317, 5533, 4543, 4944, 6066, 5182, 6933, 6841, 2549, 2447, 4662, 6409, 416, 440, 7075, 2947, 6337, 116, 2006, 1792, 6270, 5622, 4674, 1302, 4340, 5535, 67, 1442, 841, 3198, 4020, 843, 2353, 1558, 4350, 4412, 4448, 4429, 2052, 2437, 555, 113, 3199, 5323, 4493, 1550, 4073, 5879, 6779, 4256, 4842, 7430, 3809, 4389, 7348, 3070, 5101, 4633, 6094, 2841, 5999, 5270, 4928, 120, 565, 3149]","[3349, 340, 1324, 5097, 1511, 5039, 3768, 6620, 3019, 610, 2826, 2509, 321, 3203, 3166, 5915, 7836, 6616, 1727, 3017, 3530, 2437, 1493, 61, 3843, 781, 2088, 1346, 3689, 7709, 3171, 2006, 141, 3944, 4434, 5270, 4437, 416, 3636, 388, 3212, 3678, 4382, 2421, 2353, 4245, 4410, 6932, 6156, 5042, 5112, 1949, 5542, 994, 7675, 2654, 3784, 6937, 3165, 4072, 3090, 6379, 6081, 3338, 4539, 4221, 5647, 3519, 2122, 6578, 6000, 1120, 3087, 6830, 5038]"
127,"[4203, 5679, 789, 4153, 3340, 599, 960, 1839, 4257, 7409, 3746, 1438, 7400, 2490, 4527, 5078, 4538, 841, 1928, 6957, 3426, 1288, 2132, 2740, 6515, 4047, 3089, 2447, 3215, 4091, 7703, 5702, 7761, 7772, 3684, 6472, 5395, 7503, 7535, 2232, 7524, 1548, 895, 6401, 4073, 4450, 5689, 2993, 5182, 1313, 1942, 2161, 4882, 7751, 2831, 6188, 4870, 3201, 5467, 27, 7644, 5403, 7054, 7453, 3474, 2250, 5887, 7584, 1780, 7788, 314, 3268, 1586, 3184, 7437]","[619, 2769, 4931, 1727, 3203, 2807, 3605, 5847, 5958, 3066, 5107, 2852, 3110, 4784, 2185, 3636, 6578, 2521, 7076, 3697, 3716, 4164, 5042, 991, 3642, 5008, 3165, 581, 7644, 3882, 5059, 80, 2192, 3805, 4245, 6717, 3225, 5827, 538, 5305, 22, 6233, 3299, 7595, 4410, 2729, 6506, 2966, 3377, 4846, 5039, 7263, 3171, 2284, 4480, 2377, 1870, 4236, 5030, 5721, 321, 4697, 4434, 3429, 1931, 4679, 3824, 1348, 2181, 6569, 6089, 4886, 7862, 4221, 454]"
128,"[6496, 700, 6838, 1210, 1804, 7526, 1438, 6194, 4073, 5606, 4662, 1784, 3497, 2096, 815, 1965, 7543, 5441, 2740, 960, 2062, 4729, 4893, 841, 2459, 6401, 3047, 1009, 7286, 2994, 674, 416, 2358, 4437, 7657, 7877, 6374, 6296, 6323, 4502, 1308, 3653, 691, 5109, 4091, 6477, 1315, 7151, 375, 53, 4326, 7209, 4825, 6720, 4464, 6524, 2279, 4911, 2879, 631, 1628, 1431, 7878, 5991, 6276, 4434, 6263, 5467, 4340, 7632, 7761, 5145, 2534, 7719, 981]","[2769, 3019, 3553, 5915, 6937, 5794, 107, 2052, 2474, 5847, 2923, 5485, 594, 4361, 5088, 6515, 7595, 2522, 3037, 30, 2952, 3338, 6879, 2595, 566, 3648, 5308, 5451, 1889, 6578, 2331, 6704, 2262, 7400, 1009, 6776, 4849, 3326, 6787, 7011, 6579, 2654, 5296, 760, 3166, 6317, 2436, 1660, 4986, 982, 29, 5409, 3111, 2369, 1907, 1727, 4674, 1774, 4931, 1634, 388, 5273, 5940, 1427, 2855, 2647, 4750, 2270, 3729, 832, 2957, 7824, 7610, 3983, 2826]"
129,"[4527, 2164, 4073, 1444, 7589, 6901, 7393, 3089, 5516, 7711, 2097, 1107, 960, 4340, 4633, 4980, 5887, 4699, 1965, 3671, 6838, 6374, 4665, 1394, 3340, 3118, 1851, 5622, 1068, 5409, 5683, 2890, 2502, 5961, 6492, 7660, 4674, 7935, 7787, 55, 1580, 1839, 4662, 2560, 1186, 898, 4191, 207, 4477, 4013, 7874, 53, 680, 6588, 3382, 815, 6842, 7634, 2740, 1804, 1613, 806, 3613, 5479, 1438, 1302, 4171, 37, 6377, 2338, 5404, 4632, 4377, 5998, 3697]","[2826, 5088, 627, 388, 5915, 224, 3019, 1149, 4721, 619, 4986, 4707, 1493, 2114, 1853, 2041, 3377, 4701, 5027, 1480, 2052, 6701, 3113, 1620, 3017, 3636, 2989, 4910, 6784, 4434, 2466, 1535, 3111, 5866, 2595, 546, 4236, 1066, 1606, 1907, 4931, 1057, 1678, 1219, 2910, 3530, 4580, 2924, 1060, 4522, 6337, 784, 6937, 1660, 4720, 7930, 4432, 3461, 6526, 3961, 5488, 3351, 2890, 5278, 1216, 6075, 2729, 6888, 1459, 1438, 444, 5972, 4943, 3325, 7206]"
130,"[7535, 5793, 169, 2879, 3890, 3768, 1550, 4073, 4476, 6128, 204, 7042, 6957, 5410, 1889, 5919, 5173, 2062, 1115, 5458, 4527, 5683, 6337, 2215, 5158, 3810, 7589, 6841, 7549, 5721, 4662, 4814, 3037, 4674, 1342, 7527, 6056, 832, 2164, 2703, 53, 5139, 6039, 5423, 4136, 2239, 5547, 3716, 3508, 6717, 2915, 1023, 2459, 2280, 2935, 7015, 1260, 5238, 6818, 2197, 7788, 3069, 4030, 6588, 3424, 3823, 5441, 6689, 4798, 940, 6525, 2421, 5557, 15, 4340]","[619, 1678, 1549, 388, 4720, 3689, 832, 2196, 5915, 5889, 4371, 2826, 842, 6784, 3111, 4931, 1749, 5088, 4524, 3070, 594, 5507, 7076, 7675, 1526, 2991, 1260, 2062, 416, 6213, 7108, 910, 7152, 3418, 4962, 2119, 6506, 2260, 5059, 2749, 821, 3174, 6820, 2397, 672, 5878, 7243, 7910, 3514, 1641, 7455, 3254, 3707, 4245, 1679, 1166, 2052, 4497, 1623, 4803, 3325, 6063, 2630, 2797, 400, 4698, 5800, 7694, 1854, 3216, 2737, 1444, 6328, 4364, 4219]"
131,"[1131, 4259, 3222, 3340, 4672, 3680, 7734, 6701, 4674, 6324, 6543, 6866, 2421, 6874, 6841, 5067, 3468, 5527, 4662, 2447, 4389, 4171, 5856, 6938, 4529, 4073, 7115, 1897, 5441, 420, 6394, 6945, 2855, 1738, 4086, 6958, 2176, 2924, 3894, 960, 4816, 5318, 6800, 3976, 29, 4633, 197, 708, 2695, 2143, 933, 6703, 4892, 3464, 6722, 3327, 3503, 1004, 7549, 672, 3119, 3377, 6922, 4785, 2103, 3123, 7281, 2205, 4240, 3149, 1262, 575, 2673, 6524, 977]","[1678, 7219, 2826, 3019, 4361, 500, 4711, 4849, 832, 3120, 6701, 6807, 5049, 4371, 1371, 6788, 5952, 1599, 4915, 4176, 5915, 3017, 7732, 3648, 2250, 5088, 4798, 4497, 1459, 61, 594, 4720, 85, 2926, 4925, 3111, 4701, 6390, 6580, 1223, 217, 2114, 3508, 4436, 3629, 4960, 6496, 1490, 4722, 4266, 3983, 1526, 1186, 1878, 3377, 7011, 620, 1507, 3000, 5507, 2474, 7270, 2023, 1138, 5533, 5335, 3325, 527, 6323, 1480, 6150, 6411, 5924, 1115, 4704]"
132,"[4662, 886, 1431, 6394, 4094, 2253, 5954, 7496, 1521, 4073, 2734, 3473, 6841, 120, 6074, 3247, 634, 5592, 5423, 1965, 3026, 4405, 7048, 6889, 7849, 3258, 5067, 5841, 1318, 3635, 7483, 406, 2421, 1493, 6208, 7076, 6270, 137, 3291, 7262, 6776, 1217, 5702, 7206, 4998, 4008, 5177, 5658, 1010, 245, 7398, 6324, 3684, 1290, 672, 126, 7584, 1660, 974, 1792, 3661, 4004, 1909, 7816, 7282, 2429, 3323, 7595, 1089, 1754, 1438, 2986, 868, 3824, 1377]","[832, 1115, 4371, 4361, 1599, 7108, 388, 3254, 1907, 2560, 7219, 7270, 1862, 5500, 5940, 7455, 173, 4720, 5800, 2548, 2114, 2024, 2583, 2023, 7076, 684, 1678, 1625, 7910, 7630, 4682, 6783, 1371, 1553, 6658, 7811, 2826, 2108, 6701, 1993, 2521, 697, 432, 6496, 4899, 7368, 6739, 3446, 4722, 6950, 6010, 4571, 4206, 4972, 3377, 5004, 2579, 5798, 1223, 3003, 4630, 6827, 5045, 1366, 3019, 1535, 2638, 3932, 1138, 6258, 2353, 5318, 5622, 6203, 1503]"
133,"[5936, 7930, 5217, 4716, 1819, 4343, 2452, 2344, 7616, 3194, 24, 120, 4674, 6318, 2021, 4811, 2177, 3660, 516, 6049, 4820, 2835, 6133, 5716, 2741, 4197, 7610, 5897, 6838, 677, 1566, 7177, 4956, 7122, 2841, 2097, 3929, 6251, 4567, 4405, 2421, 2700, 3028, 2164, 2579, 4825, 941, 6530, 4974, 6796, 4861, 1827, 5105, 1657, 7422, 4306, 1476, 451, 6888, 6369, 1986, 4437, 3318, 5052, 4762, 7651, 806, 5314, 2947, 2447, 6032, 3890, 672, 3905, 3607]","[5088, 1907, 217, 4434, 4648, 2114, 4361, 1223, 4925, 4720, 2227, 2957, 2824, 566, 7108, 5851, 2213, 3019, 6390, 3240, 3120, 815, 6265, 5039, 2484, 21, 1824, 2424, 1490, 1862, 3540, 1118, 5004, 6945, 1878, 5888, 6543, 1371, 4960, 3254, 1599, 4571, 6010, 627, 2262, 4522, 1696, 1231, 784, 345, 6516, 6833, 6701, 6313, 6739, 804, 2522, 3165, 3554, 4493, 7904, 1984, 4932, 2924, 2032, 5112, 5872, 123, 3357, 2852, 5294, 4219, 6394, 517, 4798]"
134,"[3163, 1442, 5773, 3684, 5519, 506, 2755, 6872, 1851, 7930, 3649, 1446, 1258, 3629, 2908, 6757, 3383, 4074, 7595, 1397, 7772, 5188, 5790, 6121, 1009, 3415, 560, 7931, 3244, 2545, 4432, 6833, 2572, 4674, 5924, 919, 85, 4707, 6865, 6543, 447, 1346, 6518, 1749, 1085, 4091, 6208, 2983, 4008, 7355, 4159, 5629, 5729, 2184, 473, 5984, 4762, 2749, 5466, 5991, 6838, 1665, 4517, 6337, 1407, 1057, 4633, 830, 1431, 619, 2521, 2367, 2434, 753, 5471]","[2212, 5940, 6390, 2826, 7930, 6516, 3254, 1979, 1618, 1535, 6496, 2441, 6265, 6788, 4704, 6543, 4434, 1438, 6717, 4361, 3953, 4371, 3089, 6962, 4658, 6945, 7771, 4571, 345, 5763, 5500, 7862, 6658, 4545, 4532, 6739, 2711, 5647, 6089, 6063, 5652, 1459, 898, 2587, 827, 4364, 2397, 6473, 4452, 5699, 6010, 6820, 3244, 2822, 4882, 5936, 6523, 2395, 254, 1602, 4690, 5533, 7011, 4648, 5872, 2957, 2807, 3116, 3338, 6337, 2595, 1869, 3176, 1015, 1824]"
135,"[4624, 6208, 1851, 6543, 5530, 5309, 4310, 3400, 4899, 4405, 7308, 7501, 4716, 4680, 1804, 5022, 5042, 4091, 2338, 5008, 6024, 7266, 7405, 4406, 3746, 727, 5658, 7072, 3053, 6838, 1214, 5449, 6616, 451, 6394, 6776, 137, 1897, 7428, 2914, 2908, 6089, 1418, 4275, 2835, 4123, 827, 1864, 1554, 5206, 7206, 7609, 450, 6695, 3671, 6040, 6088, 3271, 30, 1831, 4943, 7196, 7116, 3697, 4902, 375, 2822, 4378, 1442, 6178, 5972, 5924, 1632, 5351, 3282]","[5226, 3701, 1457, 7076, 7561, 1614, 3377, 653, 3121, 784, 3415, 6027, 341, 5947, 4599, 5641, 3567, 1599, 4871, 1907, 2326, 2844, 1862, 2991, 2456, 1618, 760, 6774, 1895, 2643, 3111, 2421, 4627, 2025, 5994, 5768, 1628, 6235, 6390, 2926, 7765, 6089, 2424, 1755, 5940, 2826, 832, 3340, 80, 5485, 1418, 3341, 3066, 2118, 1634, 3648, 447, 2088, 3017, 3019, 6783, 2398, 1295, 3222, 2782, 5929, 2070, 4075, 4551, 3770, 7187, 6898, 684, 2781, 2019]"
136,"[7072, 2367, 2447, 4371, 781, 37, 6308, 1913, 789, 6410, 6574, 3471, 4716, 6518, 5887, 7751, 1074, 3271, 2908, 273, 3761, 960, 917, 1263, 1009, 6173, 3273, 3173, 1427, 4348, 4812, 2692, 4437, 4176, 3243, 686, 2910, 2748, 245, 4099, 1656, 3501, 6691, 5763, 4448, 3647, 2769, 628, 573, 1082, 2062, 2508, 2434, 3401, 830, 2661, 5530, 4682, 7560, 6208, 4743, 3787, 6701, 2797, 1446, 4561, 6435, 2164, 4457, 473, 4532, 71, 2966, 5156, 4296]","[217, 4065, 1628, 2595, 6446, 7072, 7297, 6701, 5940, 3212, 1599, 6788, 6945, 2424, 7152, 2785, 5039, 1678, 4434, 4001, 1144, 653, 5226, 4437, 6950, 2826, 784, 471, 3903, 293, 7934, 5711, 3406, 7061, 603, 795, 2522, 5924, 5485, 3202, 7117, 4322, 1154, 6787, 2160, 1535, 5004, 6888, 4527, 2093, 8, 2260, 4112, 3111, 4996, 5256, 6257, 1928, 6703, 3932, 2742, 3286, 3017, 4380, 447, 3602, 2227, 5875, 1862, 2436, 788, 5641, 592, 5881, 1241]"
137,"[677, 3244, 5887, 5196, 3613, 3211, 4091, 1009, 4503, 5789, 5114, 5401, 4814, 4789, 7438, 6427, 6839, 2837, 3750, 3945, 2709, 5656, 4674, 2346, 4732, 1193, 4716, 736, 237, 804, 827, 1709, 581, 6302, 416, 2835, 2083, 6942, 1576, 918, 7155, 1431, 3579, 7392, 6701, 6695, 4478, 2062, 3629, 6588, 2890, 419, 1231, 6170, 5994, 3746, 3974, 1993, 913, 1537, 4992, 4878, 375, 3257, 3944, 7184, 2997, 1872, 3232, 5410, 2025, 1674, 1526, 5385, 2630]","[672, 2852, 6788, 2595, 4434, 2424, 4927, 4922, 416, 1678, 3377, 1979, 1641, 1063, 217, 6390, 2910, 3019, 6787, 2018, 7588, 80, 1932, 4704, 4229, 6458, 4674, 592, 5496, 5039, 7051, 137, 3198, 962, 3508, 5578, 6038, 1784, 6783, 6064, 3147, 3079, 3932, 4514, 6089, 352, 6746, 562, 4531, 4073, 1599, 7694, 519, 6945, 2250, 1549, 7348, 1700, 113, 1726, 1921, 5425, 3212, 3121, 765, 1870, 7753, 6738, 2826, 1341, 6235, 5242, 963, 1060, 6334]"
138,"[6776, 2337, 5966, 7410, 2447, 7043, 830, 1431, 1501, 6547, 6573, 4762, 6788, 7510, 2353, 2424, 3746, 1336, 2404, 7572, 2606, 4215, 1491, 7618, 7762, 581, 6889, 5557, 3855, 2521, 6838, 137, 832, 7263, 2508, 7167, 6885, 7430, 5891, 3710, 4445, 4845, 985, 5578, 3003, 2797, 6963, 3810, 5720, 4613, 5485, 5318, 585, 1444, 3195, 1944, 3123, 2952, 2097, 5540, 4702, 6691, 6891, 829, 7144, 4820, 3070, 4437, 7299, 1897, 3461, 7606, 3193, 4243, 6089]","[6788, 2826, 1862, 1932, 4732, 1678, 3019, 2097, 7108, 1457, 1599, 7680, 4849, 1549, 6390, 2852, 519, 6205, 4674, 4474, 416, 2205, 4925, 5658, 1907, 2474, 4627, 1604, 974, 2864, 1853, 4437, 7681, 2782, 753, 6027, 5270, 4391, 4065, 1105, 546, 4163, 3474, 2213, 2991, 7854, 3542, 4794, 6543, 3121, 4497, 71, 2353, 1726, 1063, 5097, 5500, 2961, 3648, 3671, 3338, 5781, 1287, 5050, 2729, 4364, 4020, 6717, 2809, 3377, 4987, 4098, 2318, 25, 2051]"
139,"[5794, 3629, 6394, 4497, 2195, 4812, 7209, 416, 6588, 29, 7590, 1971, 6343, 3875, 4075, 6057, 3684, 2566, 6701, 3703, 1531, 3715, 2025, 895, 375, 5789, 215, 4354, 2346, 4131, 1864, 2447, 3746, 4450, 2845, 7651, 841, 37, 5357, 2196, 7450, 3426, 2694, 1831, 963, 3479, 2215, 4030, 2369, 6830, 6379, 7467, 3857, 1765, 5088, 3835, 4979, 506, 4111, 1880, 2164, 3909, 1944, 3062, 4015, 7886, 2262, 3659, 2689, 2458, 946, 4401, 7481, 3212, 701]","[6788, 2826, 1907, 5660, 5658, 5940, 4710, 2852, 2323, 2162, 6783, 788, 7108, 6523, 4266, 3704, 2436, 2250, 6784, 2213, 5191, 4292, 5495, 5485, 4704, 4674, 1726, 827, 3843, 4925, 2545, 6337, 4977, 6579, 4454, 3508, 4527, 3299, 6703, 2647, 1535, 546, 5639, 962, 6390, 3039, 4648, 6746, 4703, 948, 1784, 1154, 6156, 672, 5711, 753, 6658, 3632, 358, 7144, 1531, 3338, 3144, 3983, 6516, 6154, 5924, 4112, 804, 3043, 2424, 4175, 5004, 2097, 4017]"
