fac_ui_no,fac_ui_yes,num_age,num_reprate,num_disrate,num_tenure,num_logwage,time,event
1.0,0.0,49.0,0.48,0.24,7.0,4.7362,1,1
0.0,1.0,41.0,0.305,0.153,15.0,6.25575,17,0
0.0,1.0,20.0,0.48,0.24,1.0,5.24175,5,0
0.0,1.0,32.0,0.24,0.12,4.0,6.49678,10,0
0.0,1.0,22.0,0.48,0.24,1.0,5.40717,9,0
0.0,1.0,38.0,0.336,0.168,5.0,6.16121,13,0
1.0,0.0,23.0,0.5,0.1,2.0,4.55388,1,1
1.0,0.0,29.0,0.5,0.1,1.0,5.46806,1,1
1.0,0.0,35.0,0.49,0.098,1.0,5.64897,1,1
0.0,1.0,26.0,0.245,0.049,1.0,6.34212,4,1
1.0,0.0,47.0,0.232,0.046,2.0,6.39859,16,1
1.0,0.0,21.0,0.5,0.1,0.0,4.95583,1,1
0.0,1.0,39.0,0.27,0.054,19.0,6.24611,11,0
0.0,1.0,25.0,0.5,0.1,2.0,5.36129,8,1
0.0,1.0,27.0,0.49,0.098,1.0,5.64897,4,0
1.0,0.0,37.0,0.109,0.022,10.0,7.1507,16,1
1.0,0.0,48.0,0.161,0.032,5.0,6.76504,1,1
1.0,0.0,25.0,0.196,0.039,0.0,6.56527,3,0
1.0,0.0,24.0,0.5,0.1,0.0,5.40717,3,0
0.0,1.0,40.0,0.368,0.074,14.0,5.93754,2,1
1.0,0.0,49.0,0.34,0.068,18.0,6.01372,4,1
1.0,0.0,32.0,0.5,0.1,0.0,5.48894,5,0
0.0,1.0,34.0,0.354,0.071,14.0,5.97381,5,1
0.0,1.0,38.0,0.5,0.1,0.0,5.02388,11,0
0.0,1.0,25.0,0.327,0.065,1.0,6.05444,6,1
0.0,1.0,31.0,0.459,0.092,2.0,5.71373,12,1
0.0,1.0,32.0,0.163,0.033,4.0,6.74759,11,1
1.0,0.0,45.0,0.294,0.059,26.0,6.16121,2,1
0.0,1.0,34.0,0.432,0.086,11.0,5.77455,4,0
0.0,1.0,32.0,0.42,0.084,13.0,5.80513,3,1
1.0,0.0,36.0,0.392,0.078,0.0,5.87212,2,1
0.0,1.0,34.0,0.5,0.1,0.0,5.56068,6,0
0.0,1.0,40.0,0.256,0.051,5.0,6.30079,9,0
1.0,0.0,20.0,0.49,0.098,0.0,5.64897,4,1
1.0,0.0,21.0,0.5,0.1,3.0,4.26268,27,0
0.0,1.0,37.0,0.306,0.061,3.0,6.1203,5,1
0.0,1.0,27.0,0.294,0.059,4.0,6.16121,9,1
0.0,1.0,42.0,0.147,0.029,1.0,6.8533,8,0
1.0,0.0,47.0,0.245,0.049,7.0,6.34212,4,1
0.0,1.0,26.0,0.5,0.1,0.0,4.95583,1,1
1.0,0.0,27.0,0.5,0.1,2.0,5.46806,3,1
0.0,1.0,52.0,0.294,0.059,33.0,6.16121,1,1
1.0,0.0,47.0,0.226,0.045,9.0,6.42325,3,1
1.0,0.0,40.0,0.294,0.059,0.0,6.16121,3,0
0.0,1.0,46.0,0.5,0.1,2.0,5.04343,12,0
0.0,1.0,24.0,0.462,0.092,0.0,5.70711,10,1
0.0,1.0,22.0,0.5,0.1,2.0,4.94876,5,1
1.0,0.0,31.0,0.387,0.077,8.0,5.8861,1,1
1.0,0.0,27.0,0.5,0.1,0.0,5.24175,13,0
0.0,1.0,41.0,0.459,0.092,9.0,5.71373,10,0
1.0,0.0,22.0,0.5,0.1,0.0,4.95583,3,1
0.0,1.0,47.0,0.5,0.025,2.0,5.24175,5,0
0.0,1.0,61.0,0.5,0.033,4.0,4.95583,3,1
1.0,0.0,43.0,0.5,0.014,1.0,5.80513,4,1
1.0,0.0,40.0,0.5,0.031,0.0,5.02388,13,1
0.0,1.0,50.0,0.292,0.008,2.0,6.34212,2,1
1.0,0.0,41.0,0.292,0.008,1.0,6.34212,5,1
1.0,0.0,34.0,0.479,0.014,2.0,5.84644,2,1
0.0,1.0,43.0,0.438,0.013,5.0,5.93754,3,1
1.0,0.0,32.0,0.5,0.02,0.0,5.44674,1,1
1.0,0.0,32.0,0.5,0.028,0.0,5.1358,2,0
0.0,1.0,56.0,0.5,0.036,5.0,4.89035,10,0
1.0,0.0,35.0,0.5,0.028,1.0,5.1358,2,1
1.0,0.0,33.0,0.5,0.109,0.0,3.78419,2,1
1.0,0.0,46.0,0.417,0.012,13.0,5.98645,1,1
0.0,1.0,23.0,0.5,0.016,1.0,5.71373,2,1
0.0,1.0,32.0,0.389,0.011,6.0,6.05444,6,1
1.0,0.0,37.0,0.5,0.025,0.0,5.24175,1,1
0.0,1.0,48.0,0.5,0.025,4.0,5.24175,7,0
0.0,1.0,29.0,0.5,0.017,2.0,5.64897,2,1
1.0,0.0,25.0,0.233,0.007,3.0,6.56527,1,1
0.0,1.0,30.0,0.269,0.008,2.0,6.42325,7,1
1.0,0.0,31.0,0.318,0.009,1.0,6.25575,1,1
0.0,1.0,48.0,0.5,0.025,5.0,5.24175,5,1
0.0,1.0,37.0,0.5,0.029,2.0,5.11199,12,0
1.0,0.0,45.0,0.5,0.025,0.0,5.24175,4,0
1.0,0.0,32.0,0.38,0.011,10.0,6.07764,14,1
1.0,0.0,21.0,0.5,0.031,0.0,5.02388,3,0
0.0,1.0,22.0,0.5,0.021,1.0,5.42495,11,1
0.0,1.0,29.0,0.5,0.018,2.0,5.56068,18,1
1.0,0.0,53.0,0.438,0.013,1.0,5.93754,1,1
1.0,0.0,27.0,0.5,0.02,2.0,5.46806,2,1
1.0,0.0,54.0,0.35,0.01,1.0,6.16121,11,1
1.0,0.0,30.0,0.5,0.018,0.0,5.56068,2,1
1.0,0.0,41.0,0.35,0.01,0.0,6.16121,1,1
1.0,0.0,23.0,0.5,0.02,0.0,5.46806,1,1
0.0,1.0,55.0,0.438,0.013,7.0,5.93754,7,1
1.0,0.0,35.0,0.219,0.006,4.0,6.63068,5,1
1.0,0.0,48.0,0.5,0.022,0.0,5.36129,2,1
1.0,0.0,34.0,0.5,0.071,0.0,4.18965,2,1
0.0,1.0,57.0,0.5,0.02,4.0,5.46806,1,1
1.0,0.0,55.0,0.5,0.018,0.0,5.57973,2,1
0.0,1.0,28.0,0.5,0.022,6.0,5.3845,4,1
1.0,0.0,32.0,0.5,0.018,2.0,5.56068,1,1
1.0,0.0,56.0,0.5,0.025,2.0,5.24175,2,1
0.0,1.0,39.0,0.57,0.114,0.0,5.93754,6,0
1.0,0.0,44.0,0.6,0.12,0.0,4.33073,2,0
0.0,1.0,48.0,0.6,0.12,27.0,5.73334,2,1
1.0,0.0,47.0,0.216,0.043,11.0,6.90975,1,1
0.0,1.0,52.0,0.6,0.12,10.0,5.57973,16,1
1.0,0.0,52.0,0.264,0.053,3.0,6.70808,7,0
0.0,1.0,25.0,0.6,0.12,1.0,5.71373,5,1
0.0,1.0,52.0,0.6,0.12,14.0,5.7301,13,0
0.0,1.0,35.0,0.57,0.114,0.0,5.93754,2,1
1.0,0.0,43.0,0.6,0.12,6.0,5.54518,1,1
1.0,0.0,34.0,0.6,0.12,2.0,5.80513,2,1
1.0,0.0,43.0,0.6,0.12,2.0,5.46806,3,1
1.0,0.0,42.0,0.57,0.114,0.0,5.93754,3,1
1.0,0.0,25.0,0.6,0.12,2.0,5.46806,1,1
1.0,0.0,22.0,0.6,0.12,0.0,4.95583,11,0
0.0,1.0,60.0,0.6,0.12,7.0,5.57973,5,1
0.0,1.0,50.0,0.438,0.088,31.0,6.20051,4,0
0.0,1.0,34.0,0.456,0.091,1.0,6.16121,4,1
0.0,1.0,32.0,0.495,0.099,0.0,6.07993,1,1
1.0,0.0,40.0,0.282,0.056,2.0,6.63988,5,1
1.0,0.0,31.0,0.152,0.03,0.0,7.25912,1,1
1.0,0.0,23.0,0.5,0.138,4.0,5.24175,1,1
1.0,0.0,46.0,0.283,0.042,24.0,6.42325,1,1
0.0,1.0,43.0,0.433,0.065,0.0,5.99894,4,0
0.0,1.0,52.0,0.5,0.138,0.0,5.24175,5,0
1.0,0.0,36.0,0.5,0.153,2.0,5.1358,2,0
0.0,1.0,30.0,0.5,0.148,2.0,5.17615,7,1
1.0,0.0,25.0,0.5,0.077,0.0,5.83188,16,0
0.0,1.0,55.0,0.433,0.065,11.0,5.99894,5,0
1.0,0.0,26.0,0.5,0.11,4.0,5.46806,5,0
1.0,0.0,22.0,0.5,0.079,1.0,5.80513,2,1
1.0,0.0,20.0,0.5,0.145,0.0,5.19296,2,1
1.0,0.0,54.0,0.418,0.063,30.0,6.03309,1,1
1.0,0.0,45.0,0.5,0.076,3.0,5.84644,15,1
0.0,1.0,30.0,0.46,0.069,4.0,5.93754,1,1
0.0,1.0,46.0,0.368,0.055,9.0,6.16121,9,1
0.0,1.0,46.0,0.5,0.206,0.0,4.84419,3,0
1.0,0.0,28.0,0.5,0.092,0.0,5.64897,1,1
1.0,0.0,34.0,0.5,0.099,3.0,5.57973,1,1
1.0,0.0,33.0,0.5,0.16,0.0,5.09987,2,1
0.0,1.0,31.0,0.5,0.079,3.0,5.80513,4,1
1.0,0.0,25.0,0.5,0.155,1.0,5.1299,3,1
0.0,1.0,45.0,0.5,0.1,5.0,5.56068,6,0
0.0,1.0,33.0,0.368,0.055,4.0,6.16121,7,1
1.0,0.0,53.0,0.368,0.055,2.0,6.16121,1,1
1.0,0.0,37.0,0.23,0.035,1.0,6.63068,2,0
0.0,1.0,43.0,0.5,0.167,1.0,5.04986,3,0
0.0,1.0,32.0,0.5,0.125,0.0,5.33754,3,0
1.0,0.0,26.0,0.5,0.158,0.0,5.11199,4,1
1.0,0.0,43.0,0.5,0.11,2.0,5.46806,14,0
1.0,0.0,28.0,0.5,0.138,1.0,5.24175,17,1
1.0,0.0,22.0,0.5,0.153,4.0,5.1358,1,1
1.0,0.0,21.0,0.5,0.11,0.0,5.46806,1,1
1.0,0.0,28.0,0.5,0.184,4.0,4.95583,3,1
1.0,0.0,24.0,0.5,0.251,0.0,4.64439,6,1
1.0,0.0,26.0,0.5,0.162,5.0,5.0814,6,1
1.0,0.0,58.0,0.5,0.276,0.0,4.55388,5,1
1.0,0.0,36.0,0.5,0.125,0.0,5.42495,3,1
0.0,1.0,53.0,0.393,0.054,10.0,6.27288,3,0
0.0,1.0,42.0,0.489,0.067,0.0,6.05444,5,1
0.0,1.0,26.0,0.489,0.067,2.0,6.05444,5,1
0.0,1.0,34.0,0.5,0.088,6.0,5.77455,5,1
0.0,1.0,32.0,0.5,0.136,1.0,5.33754,3,0
1.0,0.0,41.0,0.5,0.107,0.0,5.57973,1,1
1.0,0.0,31.0,0.5,0.075,4.0,5.93754,1,1
0.0,1.0,34.0,0.4,0.055,4.0,6.25575,4,0
1.0,0.0,41.0,0.5,0.18,0.0,5.06259,3,1
0.0,1.0,27.0,0.5,0.125,2.0,5.42495,2,0
0.0,1.0,45.0,0.5,0.12,13.0,5.46806,1,1
0.0,1.0,29.0,0.5,0.075,6.0,5.93754,11,0
0.0,1.0,57.0,0.5,0.197,2.0,4.96981,12,0
1.0,0.0,53.0,0.306,0.042,1.0,6.52503,7,0
0.0,1.0,42.0,0.5,0.068,23.0,6.03309,3,1
0.0,1.0,39.0,0.352,0.048,1.0,6.38351,5,0
0.0,1.0,59.0,0.5,0.107,2.0,5.57973,14,1
0.0,1.0,32.0,0.5,0.1,0.0,5.64897,7,0
0.0,1.0,24.0,0.5,0.109,0.0,5.56068,4,0
1.0,0.0,22.0,0.5,0.15,0.0,5.24175,5,1
1.0,0.0,32.0,0.143,0.029,6.0,6.45677,5,1
0.0,1.0,44.0,0.192,0.038,7.0,6.16121,11,1
1.0,0.0,20.0,0.384,0.077,0.0,5.46806,3,0
1.0,0.0,27.0,0.393,0.079,5.0,5.44242,11,1
1.0,0.0,22.0,0.274,0.055,1.0,5.80513,2,1
1.0,0.0,25.0,0.343,0.069,0.0,5.57973,1,1
1.0,0.0,28.0,0.343,0.069,1.0,5.57973,5,1
0.0,1.0,26.0,0.32,0.064,3.0,5.64897,13,1
0.0,1.0,35.0,0.274,0.055,12.0,5.80513,4,1
0.0,1.0,27.0,0.16,0.032,0.0,6.34212,1,1
0.0,1.0,24.0,0.414,0.023,3.0,5.80513,8,1
0.0,1.0,27.0,0.414,0.023,3.0,5.80513,2,1
1.0,0.0,21.0,0.52,0.06,0.0,4.84419,14,0
0.0,1.0,28.0,0.43,0.024,2.0,5.76519,2,1
0.0,1.0,26.0,0.29,0.016,0.0,6.16121,2,0
0.0,1.0,30.0,0.52,0.033,3.0,5.42495,5,0
0.0,1.0,28.0,0.518,0.029,0.0,5.57973,2,1
0.0,1.0,32.0,0.343,0.019,2.0,5.99396,6,1
0.0,1.0,25.0,0.52,0.062,4.0,4.81218,5,1
1.0,0.0,23.0,0.483,0.027,1.0,5.64897,2,1
0.0,1.0,41.0,0.52,0.032,2.0,5.46806,17,1
1.0,0.0,33.0,0.483,0.027,2.0,5.64897,2,1
1.0,0.0,32.0,0.52,0.062,0.0,4.81218,16,0
0.0,1.0,59.0,0.38,0.057,36.0,6.03309,5,1
1.0,0.0,30.0,0.378,0.057,1.0,6.03787,2,1
1.0,0.0,22.0,0.52,0.093,0.0,5.54126,2,1
1.0,0.0,25.0,0.477,0.071,2.0,5.80513,5,1
1.0,0.0,28.0,0.514,0.077,11.0,5.7301,2,1
1.0,0.0,28.0,0.371,0.056,4.0,6.05444,1,1
1.0,0.0,25.0,0.52,0.179,0.0,4.89035,1,1
0.0,1.0,57.0,0.445,0.067,22.0,5.87212,14,1
1.0,0.0,27.0,0.52,0.142,0.0,5.11799,1,1
0.0,1.0,40.0,0.304,0.045,18.0,6.25575,1,1
1.0,0.0,27.0,0.52,0.111,0.0,5.36129,4,1
0.0,1.0,55.0,0.355,0.053,31.0,6.09807,8,1
1.0,0.0,25.0,0.52,0.125,0.0,5.24175,3,1
0.0,1.0,28.0,0.542,0.042,0.0,5.42495,7,1
1.0,0.0,55.0,0.325,0.025,14.0,5.93754,1,1
1.0,0.0,27.0,0.072,0.006,0.0,7.44132,3,1
0.0,1.0,48.0,0.325,0.025,0.0,5.93754,4,0
1.0,0.0,33.0,0.325,0.025,5.0,5.93754,1,1
0.0,1.0,23.0,0.578,0.044,0.0,5.36129,6,1
1.0,0.0,36.0,0.325,0.025,0.0,5.93754,3,1
1.0,0.0,44.0,0.401,0.031,7.0,5.72685,1,1
0.0,1.0,23.0,0.585,0.061,3.0,5.04986,5,0
0.0,1.0,33.0,0.306,0.024,6.0,5.99894,9,0
1.0,0.0,28.0,0.302,0.023,5.0,6.00881,2,1
1.0,0.0,32.0,0.585,0.047,0.0,5.30827,3,1
0.0,1.0,32.0,0.289,0.022,0.0,6.05444,9,1
0.0,1.0,39.0,0.52,0.04,3.0,5.46806,4,1
0.0,1.0,42.0,0.291,0.067,17.0,6.04737,3,1
1.0,0.0,25.0,0.419,0.171,0.0,5.11199,2,1
0.0,1.0,39.0,0.419,0.135,18.0,5.34711,7,0
1.0,0.0,41.0,0.163,0.038,0.0,6.63068,2,1
1.0,0.0,29.0,0.236,0.055,2.0,6.25575,5,0
1.0,0.0,29.0,0.419,0.133,2.0,5.36129,1,1
0.0,1.0,49.0,0.325,0.075,18.0,5.93754,24,0
0.0,1.0,55.0,0.419,0.15,19.0,5.24175,1,0
0.0,1.0,24.0,0.419,0.13,1.0,5.3845,7,1
0.0,1.0,45.0,0.542,0.167,13.0,5.2933,2,1
0.0,1.0,30.0,0.542,0.174,0.0,5.24702,5,0
0.0,1.0,58.0,0.542,0.1,35.0,5.80513,15,0
1.0,0.0,35.0,0.542,0.1,0.0,5.80513,1,1
0.0,1.0,41.0,0.542,0.117,20.0,5.64897,11,1
0.0,1.0,24.0,0.542,0.136,0.0,5.49717,9,0
0.0,1.0,38.0,0.375,0.067,2.0,6.20051,9,1
1.0,0.0,50.0,0.289,0.052,0.0,6.4599,3,0
0.0,1.0,54.0,0.542,0.14,0.0,5.46806,3,0
0.0,1.0,23.0,0.542,0.175,2.0,5.24175,1,1
0.0,1.0,35.0,0.52,0.182,2.0,5.56068,3,0
0.0,1.0,35.0,0.52,0.26,2.0,4.84419,2,1
1.0,0.0,21.0,0.342,0.083,1.0,6.34212,3,1
0.0,1.0,23.0,0.52,0.25,3.0,5.24175,7,1
0.0,1.0,46.0,0.41,0.1,11.0,6.16121,5,0
0.0,1.0,32.0,0.52,0.217,4.0,5.3845,3,1
0.0,1.0,24.0,0.52,0.26,2.0,5.1358,5,1
0.0,1.0,23.0,0.52,0.26,2.0,5.1358,4,1
1.0,0.0,30.0,0.52,0.26,0.0,4.89035,6,0
1.0,0.0,22.0,0.52,0.26,0.0,4.8752,3,1
1.0,0.0,41.0,0.52,0.132,0.0,5.8861,1,1
1.0,0.0,33.0,0.52,0.26,3.0,5.02388,3,1
0.0,1.0,47.0,0.52,0.25,5.0,5.24175,2,1
1.0,0.0,42.0,0.52,0.203,19.0,5.45104,1,1
1.0,0.0,54.0,0.427,0.104,0.0,6.1203,4,1
1.0,0.0,27.0,0.427,0.104,0.0,6.1203,3,1
1.0,0.0,24.0,0.52,0.2,1.0,5.46806,5,1
1.0,0.0,44.0,0.41,0.1,0.0,6.16121,11,0
1.0,0.0,59.0,0.273,0.034,3.0,6.03309,1,1
0.0,1.0,31.0,0.5,0.063,0.0,5.42495,13,0
0.0,1.0,35.0,0.343,0.043,0.0,5.80513,4,0
1.0,0.0,27.0,0.542,0.075,10.0,5.24175,2,1
1.0,0.0,61.0,0.3,0.038,30.0,5.93754,2,1
0.0,1.0,33.0,0.5,0.063,0.0,5.42495,15,0
0.0,1.0,49.0,0.369,0.046,26.0,5.7301,16,0
1.0,0.0,22.0,0.4,0.05,3.0,5.64897,21,0
1.0,0.0,26.0,0.385,0.096,0.0,5.7301,15,0
1.0,0.0,45.0,0.321,0.08,0.0,5.90808,2,1
1.0,0.0,31.0,0.5,0.125,5.0,5.46806,1,1
0.0,1.0,54.0,0.321,0.08,0.0,5.9108,5,0
0.0,1.0,34.0,0.5,0.125,4.0,5.24175,3,0
1.0,0.0,40.0,0.5,0.125,1.0,4.84419,3,1
1.0,0.0,48.0,0.5,0.125,11.0,4.95583,3,1
0.0,1.0,30.0,0.394,0.014,1.0,6.16121,5,1
1.0,0.0,40.0,0.281,0.01,3.0,6.49678,2,0
0.0,1.0,60.0,0.394,0.014,13.0,6.16121,9,0
1.0,0.0,23.0,0.52,0.056,0.0,4.76217,3,0
1.0,0.0,24.0,0.52,0.02,4.0,5.80513,18,1
1.0,0.0,26.0,0.52,0.04,3.0,5.11199,1,1
0.0,1.0,24.0,0.52,0.031,1.0,5.36129,4,1
0.0,1.0,38.0,0.461,0.016,1.0,6.00141,14,0
1.0,0.0,25.0,0.52,0.028,0.0,5.46806,9,1
1.0,0.0,59.0,0.32,0.011,38.0,6.36819,1,1
0.0,1.0,37.0,0.493,0.018,1.0,5.93754,3,1
0.0,1.0,25.0,0.52,0.031,2.0,5.36129,15,0
1.0,0.0,31.0,0.493,0.018,0.0,5.93754,1,1
1.0,0.0,29.0,0.52,0.07,0.0,4.55388,1,1
0.0,1.0,29.0,0.52,0.028,1.0,5.46806,7,1
1.0,0.0,52.0,0.448,0.016,31.0,6.03309,1,1
1.0,0.0,42.0,0.453,0.016,0.0,6.02102,3,1
0.0,1.0,51.0,0.52,0.021,11.0,5.7589,3,1
0.0,1.0,32.0,0.438,0.016,3.0,6.05444,5,0
0.0,1.0,52.0,0.328,0.012,3.0,6.34212,14,0
0.0,1.0,40.0,0.565,0.141,0.0,5.46806,21,1
1.0,0.0,20.0,0.565,0.141,0.0,5.42495,6,1
1.0,0.0,47.0,0.565,0.141,20.0,5.59099,1,1
0.0,1.0,27.0,0.565,0.141,3.0,5.11199,3,1
1.0,0.0,37.0,0.565,0.141,0.0,4.55388,5,0
1.0,0.0,35.0,0.463,0.116,10.0,5.80513,5,1
0.0,1.0,58.0,0.565,0.141,0.0,5.24175,5,1
1.0,0.0,43.0,0.565,0.141,4.0,5.25227,1,1
1.0,0.0,31.0,0.6,0.15,1.0,5.50533,4,1
1.0,0.0,24.0,0.6,0.15,0.0,5.24175,2,1
1.0,0.0,58.0,0.6,0.15,0.0,5.64897,26,0
1.0,0.0,54.0,0.355,0.089,20.0,6.34212,4,1
1.0,0.0,31.0,0.304,0.076,5.0,6.49678,1,1
0.0,1.0,26.0,0.355,0.089,1.0,6.34212,1,0
1.0,0.0,24.0,0.387,0.097,0.0,6.25575,5,0
1.0,0.0,33.0,0.6,0.15,0.0,5.42495,2,1
1.0,0.0,30.0,0.6,0.15,1.0,5.64897,1,1
1.0,0.0,28.0,0.6,0.15,0.0,5.11199,1,1
0.0,1.0,58.0,0.304,0.076,5.0,6.49678,6,0
1.0,0.0,50.0,0.266,0.067,5.0,6.63068,2,0
0.0,1.0,37.0,0.592,0.148,5.0,5.83188,14,1
1.0,0.0,25.0,0.6,0.15,0.0,5.1358,4,0
1.0,0.0,28.0,0.6,0.15,10.0,5.80513,7,1
0.0,1.0,39.0,0.533,0.133,7.0,5.93754,4,0
1.0,0.0,29.0,0.355,0.089,5.0,6.34212,3,1
1.0,0.0,29.0,0.426,0.107,0.0,6.16121,6,0
0.0,1.0,27.0,0.338,0.038,0.0,5.93754,6,1
1.0,0.0,29.0,0.241,0.027,2.0,6.27288,1,1
1.0,0.0,27.0,0.45,0.05,2.0,5.64897,2,0
1.0,0.0,39.0,0.208,0.023,6.0,6.42325,1,1
0.0,1.0,51.0,0.281,0.031,0.0,6.1203,4,1
1.0,0.0,34.0,0.169,0.019,7.0,6.63068,1,1
0.0,1.0,22.0,0.386,0.043,2.0,5.80513,3,1
0.0,1.0,21.0,0.52,0.1,0.0,4.95583,10,1
0.0,1.0,34.0,0.443,0.049,2.0,5.66643,7,0
1.0,0.0,42.0,0.27,0.03,3.0,6.16121,5,1
0.0,1.0,44.0,0.65,0.216,12.0,5.54908,12,1
1.0,0.0,61.0,0.432,0.144,19.0,6.16121,1,1
0.0,1.0,31.0,0.54,0.18,7.0,5.93754,1,1
1.0,0.0,23.0,0.65,0.216,0.0,4.91998,3,1
0.0,1.0,28.0,0.65,0.216,0.0,5.64897,3,0
1.0,0.0,21.0,0.65,0.216,0.0,4.95583,7,1
1.0,0.0,39.0,0.5,0.022,4.0,5.36129,1,1
1.0,0.0,42.0,0.5,0.021,10.0,5.40717,20,0
1.0,0.0,23.0,0.5,0.036,0.0,4.89035,26,1
1.0,0.0,36.0,0.5,0.025,4.0,5.24175,7,0
1.0,0.0,24.0,0.419,0.016,3.0,5.68358,1,1
1.0,0.0,21.0,0.5,0.025,2.0,5.24175,5,1
0.0,1.0,47.0,0.351,0.014,7.0,5.85793,5,0
1.0,0.0,29.0,0.433,0.017,0.0,5.64897,1,1
1.0,0.0,27.0,0.371,0.014,1.0,5.80513,1,1
0.0,1.0,33.0,0.163,0.006,3.0,6.63068,4,1
1.0,0.0,20.0,0.5,0.024,1.0,5.2832,4,0
1.0,0.0,36.0,0.5,0.019,2.0,5.50533,5,1
1.0,0.0,43.0,0.553,0.138,0.0,5.42495,2,1
1.0,0.0,23.0,0.394,0.094,1.0,6.16121,1,1
1.0,0.0,25.0,0.557,0.139,0.0,4.41884,14,1
0.0,1.0,40.0,0.493,0.118,1.0,5.93754,2,1
0.0,1.0,44.0,0.246,0.059,0.0,6.63068,1,1
1.0,0.0,29.0,0.281,0.067,3.0,6.49678,2,1
1.0,0.0,42.0,0.303,0.072,22.0,6.42325,1,1
0.0,1.0,39.0,0.5,0.2,19.0,5.72685,3,0
1.0,0.0,44.0,0.49,0.196,8.0,5.93754,2,1
1.0,0.0,44.0,0.49,0.196,1.0,5.93754,6,1
1.0,0.0,28.0,0.5,0.2,5.0,5.80513,2,1
1.0,0.0,28.0,0.5,0.2,2.0,4.55388,5,1
0.0,1.0,21.0,0.5,0.2,0.0,5.24175,7,0
1.0,0.0,22.0,0.5,0.2,0.0,4.95583,3,1
1.0,0.0,22.0,0.5,0.2,0.0,4.61512,2,1
1.0,0.0,20.0,0.5,0.2,2.0,5.24175,5,1
1.0,0.0,25.0,0.5,0.2,0.0,5.3845,2,1
0.0,1.0,56.0,0.5,0.2,0.0,4.89035,12,1
0.0,1.0,31.0,0.5,0.2,8.0,5.46806,3,1
1.0,0.0,42.0,0.49,0.196,10.0,5.93754,1,1
1.0,0.0,25.0,0.5,0.2,0.0,5.64897,3,0
0.0,1.0,56.0,0.52,0.083,38.0,5.64897,6,0
0.0,1.0,49.0,0.52,0.083,30.0,5.64897,6,0
0.0,1.0,36.0,0.375,0.042,0.0,6.34212,10,0
0.0,1.0,21.0,0.52,0.125,1.0,5.24175,5,1
0.0,1.0,39.0,0.3,0.033,2.0,6.56527,6,0
0.0,1.0,35.0,0.52,0.1,2.0,5.46806,6,0
0.0,1.0,32.0,0.375,0.042,13.0,6.34212,10,0
0.0,1.0,29.0,0.52,0.078,1.0,5.71373,18,0
0.0,1.0,28.0,0.52,0.161,1.0,4.99043,1,1
1.0,0.0,48.0,0.45,0.05,6.0,6.16121,3,0
1.0,0.0,34.0,0.52,0.063,3.0,5.93754,3,1
0.0,1.0,57.0,0.52,0.161,27.0,4.99043,3,1
0.0,1.0,47.0,0.52,0.063,3.0,5.93754,5,1
0.0,1.0,43.0,0.5,0.15,11.0,5.64897,11,1
0.0,1.0,29.0,0.438,0.131,3.0,6.05444,17,1
1.0,0.0,33.0,0.5,0.15,0.0,5.46806,2,0
1.0,0.0,40.0,0.5,0.15,7.0,5.57973,3,1
1.0,0.0,31.0,0.5,0.15,4.0,5.42495,5,0
1.0,0.0,28.0,0.5,0.15,0.0,5.44674,11,0
1.0,0.0,30.0,0.394,0.118,1.0,6.16121,2,1
1.0,0.0,35.0,0.328,0.099,0.0,6.34212,2,1
0.0,1.0,29.0,0.5,0.15,10.0,5.64897,4,1
0.0,1.0,45.0,0.41,0.123,2.0,6.1203,16,1
0.0,1.0,24.0,0.428,0.128,1.0,6.07764,3,1
0.0,1.0,36.0,0.298,0.09,1.0,6.43775,14,0
0.0,1.0,43.0,0.358,0.107,4.0,6.25575,6,0
1.0,0.0,23.0,0.5,0.15,0.0,4.77068,1,0
1.0,0.0,26.0,0.5,0.15,3.0,5.24175,2,1
0.0,1.0,20.0,0.358,0.107,0.0,6.25575,9,1
1.0,0.0,31.0,0.328,0.099,4.0,6.34212,10,0
0.0,1.0,36.0,0.367,0.073,2.0,6.00881,14,1
0.0,1.0,34.0,0.343,0.069,2.0,6.07764,1,1
1.0,0.0,32.0,0.263,0.053,4.0,6.34212,6,0
1.0,0.0,35.0,0.395,0.079,0.0,5.93754,1,1
1.0,0.0,28.0,0.5,0.1,0.0,5.46806,2,1
0.0,1.0,24.0,0.5,0.1,1.0,5.46806,12,1
0.0,1.0,45.0,0.455,0.091,4.0,5.79606,2,0
1.0,0.0,32.0,0.5,0.1,2.0,4.95583,3,1
1.0,0.0,26.0,0.5,0.1,0.0,5.64897,1,1
0.0,1.0,25.0,0.316,0.063,2.0,6.16121,2,1
1.0,0.0,22.0,0.5,0.1,2.0,5.24175,2,1
1.0,0.0,27.0,0.316,0.063,3.0,6.16121,2,1
0.0,1.0,26.0,0.421,0.084,4.0,5.87212,7,0
0.0,1.0,22.0,0.585,0.038,0.0,5.50533,2,1
1.0,0.0,33.0,0.498,0.033,3.0,5.66643,1,1
1.0,0.0,20.0,0.591,0.053,0.0,5.19296,1,1
1.0,0.0,33.0,0.569,0.037,1.0,5.53339,1,1
0.0,1.0,27.0,0.507,0.033,2.0,5.64897,17,1
1.0,0.0,26.0,0.591,0.071,1.0,4.89035,1,1
1.0,0.0,32.0,0.385,0.004,9.0,6.25575,1,1
0.0,1.0,43.0,0.55,0.029,5.0,5.11199,3,1
0.0,1.0,42.0,0.318,0.008,4.0,6.34212,3,0
